Accession,Pangolin,Length,Country,Collection_Date,Year,Month,Day
OU029658,B.1.1.318,29873,United Kingdom,2021-03-15,2021,3,15
OU029763,B.1.1.301,29903,United Kingdom,2021-03-07,2021,3,7
OU029768,B.1.177.48,29903,United Kingdom,2020-12-20,2020,12,20
OU029781,B.1.499,29903,United Kingdom,2021-01-29,2021,1,29
OU030031,B.1.36.9,29900,United Kingdom,2021-01-01,2021,1,1
OU030531,C.3,29903,United Kingdom,2020-11-25,2020,11,25
OU030604,B.1.177.57,29903,United Kingdom,2020-06-03,2020,6,3
OU030768,B.1.177.48,29903,United Kingdom,2021-01-15,2021,1,15
OU030937,B.1.221.1,29903,United Kingdom,2021-01-09,2021,1,9
OU031008,W.4,29903,United Kingdom,2020-06-03,2020,6,3
OU031013,B.1.160.23,29903,United Kingdom,2020-12-30,2020,12,30
OU031031,B.1.1.369,29900,United Kingdom,2020-11-25,2020,11,25
OU031449,B.1.1.301,29903,United Kingdom,2021-02-14,2021,2,14
OU031606,B.1.177.16,29903,United Kingdom,2021-03-02,2021,3,2
OU031646,B.1.1.37,29903,United Kingdom,2021-01-29,2021,1,29
OU031725,B.1.1.41,29896,United Kingdom,2020-11-25,2020,11,25
OU031736,B.1.389,29834,United Kingdom,2020-12-14,2020,12,14
OU031856,AY.8,29890,United Kingdom,2021-04-22,2021,4,22
OU011988,R.1,29902,United Kingdom,2021-02-14,2021,2,14
OU012144,B.1.214.2,29871,United Kingdom,2021-02-10,2021,2,10
OU012163,C.17,29902,United Kingdom,2021-02-13,2021,2,13
OU012259,B.1.1.420,29903,United Kingdom,2021-02-12,2021,2,12
OU013102,B.1.36,29903,United Kingdom,2021-02-16,2021,2,16
OU013430,P.2,29896,United Kingdom,2021-02-17,2021,2,17
OU013437,AA.6,29903,United Kingdom,2021-02-16,2021,2,16
OU013689,B.1.2,29903,United Kingdom,2021-02-17,2021,2,17
OD981485,AA.6,29903,United Kingdom,2021-01-18,2021,1,18
OD981540,U.1,29903,United Kingdom,2021-02-08,2021,2,8
OD981696,B.1.1.311,29903,United Kingdom,2021-02-08,2021,2,8
OD982009,B.1.258.3,29903,United Kingdom,2021-02-09,2021,2,9
OD982110,AA.7,29903,United Kingdom,2021-02-02,2021,2,2
OD982214,V.1,29903,United Kingdom,2021-02-06,2021,2,6
OD982416,B.1.177.18,29903,United Kingdom,2021-01-20,2021,1,20
OD982466,AA.2,29903,United Kingdom,2021-01-25,2021,1,25
OD982563,B.1.389,29903,United Kingdom,2021-02-09,2021,2,9
OD983071,A.27,29888,United Kingdom,2021-02-10,2021,2,10
OD983135,B.1.36.9,29900,United Kingdom,2021-02-10,2021,2,10
OD983168,B.1.1.25,29903,United Kingdom,2021-02-07,2021,2,7
OD983294,B.1.177.69,29903,United Kingdom,2021-02-07,2021,2,7
OD983303,A.23.1,29903,United Kingdom,2021-02-08,2021,2,8
OD983570,B.1.1.37,29903,United Kingdom,2021-02-09,2021,2,9
OD983653,XA,29893,United Kingdom,2021-02-06,2021,2,6
OD983799,W.4,29903,United Kingdom,2021-01-25,2021,1,25
OD984443,B.1.1.189,29903,United Kingdom,2021-02-10,2021,2,10
OD984601,B.1.177.17,29903,United Kingdom,2021-02-05,2021,2,5
OD984700,B.1.221,29903,United Kingdom,2021-02-05,2021,2,5
OD984792,B.1.36.29,29903,United Kingdom,2021-02-05,2021,2,5
OD984828,B.1.177.81,29903,United Kingdom,2021-02-05,2021,2,5
OD985245,Z.1,29903,United Kingdom,2021-02-14,2021,2,14
OD985552,B.1.1.307,29903,United Kingdom,2021-02-14,2021,2,14
OD987948,B.1.1.413,29888,United Kingdom,2021-01-26,2021,1,26
OD987977,B.1.177.47,29903,United Kingdom,2021-01-26,2021,1,26
OD988007,B.1.36.34,29894,United Kingdom,2021-01-26,2021,1,26
OD988038,B.1.195,29903,United Kingdom,2021-01-27,2021,1,27
OD988056,B.1.1.25,29903,United Kingdom,2021-01-26,2021,1,26
OD988506,B.1.1.286,29903,United Kingdom,2021-02-10,2021,2,10
OD988541,B.1.177.47,29903,United Kingdom,2021-02-09,2021,2,9
OD988819,B.1.575,29901,United Kingdom,2021-02-13,2021,2,13
OD989387,B.1.177.56,29903,United Kingdom,2021-02-07,2021,2,7
OD989908,P.2,29903,United Kingdom,2021-01-27,2021,1,27
OD990242,B.1.527,29903,United Kingdom,2021-01-29,2021,1,29
OD990459,B.1.427,29903,United Kingdom,2021-01-30,2021,1,30
OD991041,AA.8,29903,United Kingdom,2021-01-25,2021,1,25
OD991064,AA.7,29903,United Kingdom,2021-01-26,2021,1,26
OD991066,B.1.177.65,29903,United Kingdom,2021-01-26,2021,1,26
OD991101,B.1.177.15,29900,United Kingdom,2021-02-11,2021,2,11
OD991178,B.1.1.519,29903,United Kingdom,2021-02-07,2021,2,7
OD994781,AA.4,29903,United Kingdom,2021-02-11,2021,2,11
OD996397,B.1.427,29903,United Kingdom,2021-02-06,2021,2,6
OD996642,B.1.160.7,29891,United Kingdom,2021-02-18,2021,2,18
OD974744,AA.5,29903,United Kingdom,2021-01-23,2021,1,23
OD974769,B.1.460,29903,United Kingdom,2021-01-26,2021,1,26
OD974975,B.1.177.8,29903,United Kingdom,2020-12-13,2020,12,13
OD974991,W.4,29903,United Kingdom,2020-12-11,2020,12,11
OD975233,B.1.466.1,29893,United Kingdom,2021-01-27,2021,1,27
OD975247,A.23.1,29903,United Kingdom,2021-01-25,2021,1,25
OD975308,B.1.1.1,29903,United Kingdom,2021-01-25,2021,1,25
OD975392,B.1.36.38,29903,United Kingdom,2021-01-26,2021,1,26
OD975534,B.1.1.311,29903,United Kingdom,2021-01-25,2021,1,25
OD975612,B.1.177.30,29903,United Kingdom,2021-01-25,2021,1,25
OD975638,B.1.1.318,29873,United Kingdom,2021-01-25,2021,1,25
OD975710,B.1.36,29903,United Kingdom,2021-01-25,2021,1,25
OD976084,B.1.36.31,29903,United Kingdom,2021-01-24,2021,1,24
OD976183,B.1.177.65,29903,United Kingdom,2020-11-22,2020,11,22
OD976185,B.1.177.63,29903,United Kingdom,2020-11-22,2020,11,22
OD976188,AA.4,29903,United Kingdom,2020-11-21,2020,11,21
OD976191,AA.6,29903,United Kingdom,2020-11-22,2020,11,22
OD976215,Z.1,29903,United Kingdom,2020-11-22,2020,11,22
OD976226,B.1.1.236,29903,United Kingdom,2020-11-22,2020,11,22
OD976307,B.1.240.2,29903,United Kingdom,2021-01-24,2021,1,24
OD976405,B.1.610,29903,United Kingdom,2021-01-19,2021,1,19
OD976686,B.1.36.24,29903,United Kingdom,2021-01-24,2021,1,24
OD976758,B.1.1.294,29903,United Kingdom,2021-01-23,2021,1,23
OD976820,B.1.177.6,29903,United Kingdom,2021-01-13,2021,1,13
OD976855,B.1.177.56,29903,United Kingdom,2021-01-20,2021,1,20
OD976870,B.1.160,29903,United Kingdom,2021-01-20,2021,1,20
OD977035,B.1.1.286,29900,United Kingdom,2021-01-22,2021,1,22
OD977199,Q.4,29884,United Kingdom,2021-01-21,2021,1,21
OD977451,W.3,29903,United Kingdom,2021-01-20,2021,1,20
OD977457,U.1,29903,United Kingdom,2021-01-20,2021,1,20
OD977611,B.1.1.277,29903,United Kingdom,2021-01-19,2021,1,19
OD977832,B.1.177.83,29871,United Kingdom,2021-01-21,2021,1,21
OD977846,B.1.177.84,29903,United Kingdom,2021-01-21,2021,1,21
OD977972,B.1.1.67,29903,United Kingdom,2021-01-21,2021,1,21
OD978201,B.1.160.7,29891,United Kingdom,2021-01-16,2021,1,16
OD978401,B.1.1.12,29898,United Kingdom,2021-01-16,2021,1,16
OD978484,N.5,29903,United Kingdom,2021-01-16,2021,1,16
OD978903,B.1.1.487,29903,United Kingdom,2021-01-05,2021,1,5
OD979087,B.1.160.23,29903,United Kingdom,2021-01-19,2021,1,19
OD979507,B.1.563,29903,United Kingdom,2021-01-17,2021,1,17
OD979716,B.1.177.18,29903,United Kingdom,2021-02-09,2021,2,9
OD980181,B.1.1.355,29902,United Kingdom,2021-02-07,2021,2,7
OD980629,B.1.177.73,29903,United Kingdom,2021-02-01,2021,2,1
OD980642,B.1.36.17,29903,United Kingdom,2021-02-02,2021,2,2
OD980716,C.30,29889,United Kingdom,2021-02-06,2021,2,6
OD980775,B.1.236,29903,United Kingdom,2021-02-03,2021,2,3
OD981368,C.35,29903,United Kingdom,2021-02-04,2021,2,4
OD981423,B.1.1.255,29903,United Kingdom,2021-02-05,2021,2,5
OD968638,B.1.1.182,29904,United Kingdom,2021-01-30,2021,1,30
OD968651,B.1.471,29905,United Kingdom,2021-01-30,2021,1,30
OD968733,B.1.562,29874,United Kingdom,2021-01-28,2021,1,28
OD970133,B.1.1.153,29903,United Kingdom,2021-02-04,2021,2,4
OD970293,B.1.258.4,29897,United Kingdom,2021-01-30,2021,1,30
OD970752,B.1.177.6,29903,United Kingdom,2021-02-04,2021,2,4
OD970858,B.1.177.51,29903,United Kingdom,2021-01-31,2021,1,31
OD972315,B.1.1.521,29903,United Kingdom,2021-01-11,2021,1,11
OD972339,B.1.221,29903,United Kingdom,2021-01-11,2021,1,11
OD972409,C.30,29903,United Kingdom,2021-01-25,2021,1,25
OD972969,B.1.258.4,29897,United Kingdom,2021-02-04,2021,2,4
OD973218,B.1.1.240,29903,United Kingdom,2021-02-01,2021,2,1
OD973947,B.1.1.67,29903,United Kingdom,2021-02-03,2021,2,3
OD974017,V.1,29903,United Kingdom,2021-01-30,2021,1,30
OD974141,B.1.36.29,29888,United Kingdom,2021-01-30,2021,1,30
OD974557,XA,29893,United Kingdom,2021-01-30,2021,1,30
OD974573,AA.4,29903,United Kingdom,2021-01-29,2021,1,29
OD961907,B.1.177.20,29903,United Kingdom,2021-01-25,2021,1,25
OD963355,B.1.2,29903,United Kingdom,2021-01-22,2021,1,22
OD963760,B.1.177.55,29903,United Kingdom,2021-01-28,2021,1,28
OD964602,B.1.1.240,29903,United Kingdom,2021-01-31,2021,1,31
OD964763,B.1.1.216,29903,United Kingdom,2021-01-29,2021,1,29
OD965163,B.1.1.236,29903,United Kingdom,2021-01-29,2021,1,29
OD965716,B.1.362,29903,United Kingdom,2021-01-28,2021,1,28
OD966753,B.1.1.355,29902,United Kingdom,2021-01-30,2021,1,30
OD967048,B.1.351.2,29885,United Kingdom,2021-01-28,2021,1,28
OD951740,B.1.36.37,29903,United Kingdom,2021-01-17,2021,1,17
OD951852,B.1.1.159,29903,United Kingdom,2021-01-21,2021,1,21
OD952608,B.1.1.353,29903,United Kingdom,2021-01-25,2021,1,25
OD952713,B.1.1.317,29903,United Kingdom,2021-01-21,2021,1,21
OD953930,B.1.36,29903,United Kingdom,2020-12-11,2020,12,11
OD953937,Z.1,29903,United Kingdom,2020-12-23,2020,12,23
OD953946,B.1.177.15,29903,United Kingdom,2020-12-27,2020,12,27
OD953996,B.1.531,29902,United Kingdom,2021-01-24,2021,1,24
OD954506,B.1.416.1,29903,United Kingdom,2021-01-21,2021,1,21
OD959201,B.1.258.3,29902,United Kingdom,2021-01-24,2021,1,24
OD959420,B.1.362.2,29903,United Kingdom,2021-01-25,2021,1,25
OD959781,B.1.214.2,29871,United Kingdom,2020-12-17,2020,12,17
OD959784,B.1.241,29903,United Kingdom,2020-12-14,2020,12,14
OD959787,B.1.258.17,29897,United Kingdom,2020-12-16,2020,12,16
OD959796,B.1.177.52,29903,United Kingdom,2020-12-16,2020,12,16
OD959797,B.1.36.24,29903,United Kingdom,2020-12-18,2020,12,18
OD959799,C.2,29903,United Kingdom,2020-12-18,2020,12,18
OD959800,A,29903,United Kingdom,2020-12-16,2020,12,16
OD959834,B.1.258.7,29897,United Kingdom,2021-01-08,2021,1,8
OD959868,B.1.177.60,29903,United Kingdom,2020-12-26,2020,12,26
OD959880,B.1.170,29903,United Kingdom,2020-12-29,2020,12,29
OD960021,B.1.480,29903,United Kingdom,2020-12-13,2020,12,13
OD960026,B.1.36.8,29903,United Kingdom,2020-12-31,2020,12,31
OD960029,B.1.1.487,29903,United Kingdom,2020-12-15,2020,12,15
OD960241,B.1.110.3,29902,United Kingdom,2020-12-19,2020,12,19
OD960253,B.1.1.319,29903,United Kingdom,2020-12-16,2020,12,16
OD960260,B.1.36.29,29903,United Kingdom,2020-12-19,2020,12,19
OD912868,B.1.469,29903,United Kingdom,2020-12-16,2020,12,16
OD912927,AP.1,29903,United Kingdom,2020-12-19,2020,12,19
OD912941,B.1.177.11,29903,United Kingdom,2020-11-18,2020,11,18
OD912942,B.1.177.5,29903,United Kingdom,2020-11-18,2020,11,18
OD912964,B.1.1.317,29903,United Kingdom,2020-11-18,2020,11,18
OD912994,B.1.258.10,29883,United Kingdom,2020-12-05,2020,12,5
OD912997,B.1.36.26,29903,United Kingdom,2020-12-05,2020,12,5
OD913008,B.1.177.77,29903,United Kingdom,2020-12-05,2020,12,5
OD913010,B.1.177.2,29903,United Kingdom,2020-12-05,2020,12,5
OD913225,B.1.195,29903,United Kingdom,2020-12-20,2020,12,20
OD913243,B.1.177.82,29903,United Kingdom,2020-12-19,2020,12,19
OD913277,B.1.1.413,29903,United Kingdom,2020-12-21,2020,12,21
OD913322,B.1.2,29903,United Kingdom,2020-12-21,2020,12,21
OD913364,B.1.236,29903,United Kingdom,2020-12-21,2020,12,21
OD913407,C.16,29903,United Kingdom,2020-12-22,2020,12,22
OD913445,B.1.1.67,29903,United Kingdom,2020-12-20,2020,12,20
OD913473,B.1.177.26,29903,United Kingdom,2020-12-19,2020,12,19
OD913486,B.1.160.7,29891,United Kingdom,2020-12-20,2020,12,20
OD913488,AS.1,29903,United Kingdom,2020-12-20,2020,12,20
OD913519,A.23.1,29903,United Kingdom,2020-12-20,2020,12,20
OD913532,B.1.177.55,29903,United Kingdom,2020-12-19,2020,12,19
OD913550,C.36,29903,United Kingdom,2020-12-20,2020,12,20
OD913553,B.1.1.182,29903,United Kingdom,2020-12-17,2020,12,17
OD913556,B.1.1.28,29899,United Kingdom,2020-12-17,2020,12,17
OD913592,B.1.36.1,29903,United Kingdom,2020-12-21,2020,12,21
OD913599,B.1.177.33,29903,United Kingdom,2020-12-21,2020,12,21
OD913609,B.1.36.38,29903,United Kingdom,2020-12-21,2020,12,21
OD913613,B.1.1.279,29903,United Kingdom,2020-12-21,2020,12,21
OD913619,B.1.177.73,29903,United Kingdom,2020-12-21,2020,12,21
OD913667,B.1.610,29903,United Kingdom,2020-12-21,2020,12,21
OD913675,B.1.362.2,29903,United Kingdom,2020-12-21,2020,12,21
OD913677,W.3,29903,United Kingdom,2020-12-21,2020,12,21
OD913683,B.1.258.3,29888,United Kingdom,2020-12-06,2020,12,6
OD913696,B.1.459,29903,United Kingdom,2020-12-03,2020,12,3
OD913698,B.1.562,29897,United Kingdom,2020-12-01,2020,12,1
OD913705,B.1.177.84,29903,United Kingdom,2020-12-18,2020,12,18
OD913725,B.1.1.25,29903,United Kingdom,2020-12-20,2020,12,20
OD913733,B.1.177.51,29897,United Kingdom,2020-12-19,2020,12,19
OD913763,B.1.1.286,29903,United Kingdom,2020-12-18,2020,12,18
OD913776,B.1.525,29830,United Kingdom,2020-12-15,2020,12,15
OD913779,B.1.1.434,29903,United Kingdom,2020-12-03,2020,12,3
OD913783,B.1.375,29897,United Kingdom,2020-12-05,2020,12,5
OD913789,B.1.1.46,29903,United Kingdom,2020-12-04,2020,12,4
OD913792,B.1.1.306,29903,United Kingdom,2020-12-03,2020,12,3
OD913793,B.1.36.34,29903,United Kingdom,2020-12-01,2020,12,1
OD913795,B.1.36.31,29903,United Kingdom,2020-12-03,2020,12,3
OD913805,B.1.177.75,29903,United Kingdom,2020-12-06,2020,12,6
OD913807,B.1.1.216,29903,United Kingdom,2020-12-03,2020,12,3
OD913811,B.1.1.39,29903,United Kingdom,2020-12-01,2020,12,1
OD913820,B.1.1.372,29905,United Kingdom,2020-12-13,2020,12,13
OD913930,B.1.177.69,29903,United Kingdom,2020-12-20,2020,12,20
OD913945,B.1.177.11,29903,United Kingdom,2020-12-04,2020,12,4
OD913953,B.1.1.301,29903,United Kingdom,2020-12-20,2020,12,20
OD913973,B.1.258.7,29897,United Kingdom,2020-12-17,2020,12,17
OD914214,B.1.88.1,29903,United Kingdom,2020-12-19,2020,12,19
OD914349,B.1.1.274,29903,United Kingdom,2020-12-17,2020,12,17
OD914447,B.1.36.10,29885,United Kingdom,2020-12-18,2020,12,18
OD914477,AA.4,29903,United Kingdom,2020-12-17,2020,12,17
OD914498,B.1.1.294,29903,United Kingdom,2020-12-17,2020,12,17
OD914510,B.1.563,29903,United Kingdom,2020-12-18,2020,12,18
OD914522,B.1.258.4,29897,United Kingdom,2020-12-18,2020,12,18
OD914729,B.1.177.47,29903,United Kingdom,2020-12-18,2020,12,18
OD914730,B.1.177.43,29903,United Kingdom,2020-12-18,2020,12,18
OD914898,B.1.460,29903,United Kingdom,2020-12-17,2020,12,17
OD914928,B.1.1.240,29903,United Kingdom,2020-12-17,2020,12,17
OD914943,B.1.177.74,29903,United Kingdom,2020-12-16,2020,12,16
OD915049,B.1.1.243,29903,United Kingdom,2020-12-15,2020,12,15
OD915174,B.1.36.39,29903,United Kingdom,2020-12-17,2020,12,17
OD915454,B.1.177.32,29903,United Kingdom,2020-12-17,2020,12,17
OD915511,B.1.428.2,29910,United Kingdom,2020-12-17,2020,12,17
OD915587,B.1.549,29903,United Kingdom,2020-12-17,2020,12,17
OD915775,AA.6,29903,United Kingdom,2020-12-08,2020,12,8
OD915780,B.1.177.63,29903,United Kingdom,2020-12-08,2020,12,8
OD915926,B.1.398,29903,United Kingdom,2020-12-06,2020,12,6
OD915959,B.1.1.255,29903,United Kingdom,2020-12-16,2020,12,16
OD916187,B.1.438.1,29903,United Kingdom,2020-12-16,2020,12,16
OD916279,B.1.471,29903,United Kingdom,2020-12-16,2020,12,16
OD916537,B.1.240.2,29904,United Kingdom,2020-12-14,2020,12,14
OD916592,B.1.1.138,29903,United Kingdom,2020-12-13,2020,12,13
OD916955,B.1.1.406,29903,United Kingdom,2020-12-13,2020,12,13
OD916981,B.1.177.44,29903,United Kingdom,2020-12-14,2020,12,14
OD917405,B.1.1.355,29902,United Kingdom,2020-12-15,2020,12,15
OD917451,B.1.1.519,29903,United Kingdom,2020-12-12,2020,12,12
OD917546,B.1.1.222,29886,United Kingdom,2020-12-10,2020,12,10
OD917551,B.1.429,29903,United Kingdom,2020-12-10,2020,12,10
OD917581,B.1.160.26,29903,United Kingdom,2020-12-09,2020,12,9
OD917600,B.1.1.159,29903,United Kingdom,2020-12-17,2020,12,17
OD917733,L.3,29903,United Kingdom,2020-12-11,2020,12,11
OD917739,B.1.520,29903,United Kingdom,2020-12-11,2020,12,11
OD917745,B.1.1.33,29903,United Kingdom,2020-12-11,2020,12,11
OD917748,A.12,29903,United Kingdom,2020-12-11,2020,12,11
OD917758,B.1.1.130,29903,United Kingdom,2020-12-17,2020,12,17
OD917792,B.1.160.12,29903,United Kingdom,2020-12-09,2020,12,9
OD917808,B.1.1.353,29903,United Kingdom,2020-12-14,2020,12,14
OD917840,B.1.523,29902,United Kingdom,2020-12-17,2020,12,17
OD918748,B.1.416,29882,United Kingdom,2020-12-18,2020,12,18
OD918775,B.1.1.189,29903,United Kingdom,2020-12-19,2020,12,19
OD918837,AK.1,29903,United Kingdom,2020-12-13,2020,12,13
OD918924,B.1.1.196,29903,United Kingdom,2020-12-14,2020,12,14
OD919227,B.1.258.12,29897,United Kingdom,2020-12-18,2020,12,18
OD919244,B.1.1.315,29903,United Kingdom,2020-12-21,2020,12,21
OD919953,AS.2,29903,United Kingdom,2020-12-17,2020,12,17
OD920059,B.1.177.67,29903,United Kingdom,2020-12-20,2020,12,20
OD920575,B.1.1.417,29903,United Kingdom,2020-12-06,2020,12,6
OD920843,B.1.1.521,29903,United Kingdom,2020-12-06,2020,12,6
OD920942,B.1.1.294,29903,United Kingdom,2020-11-18,2020,11,18
OD920943,B.1.531,29902,United Kingdom,2020-11-18,2020,11,18
OD920950,B.1.36.1,29903,United Kingdom,2020-11-18,2020,11,18
OD920956,B.1.1.354,29903,United Kingdom,2020-11-18,2020,11,18
OD920967,B.1.1.255,29903,United Kingdom,2020-11-18,2020,11,18
OD920971,B.1.36.31,29897,United Kingdom,2020-11-17,2020,11,17
OD921090,B.1.258.4,29897,United Kingdom,2020-11-17,2020,11,17
OD921106,B.1.36.16,29900,United Kingdom,2020-11-17,2020,11,17
OD921112,B.1.1.372,29903,United Kingdom,2020-11-18,2020,11,18
OD921120,B.1.460,29903,United Kingdom,2020-11-17,2020,11,17
OD921186,AS.2,29903,United Kingdom,2020-11-18,2020,11,18
OD921211,C.30,29903,United Kingdom,2020-11-17,2020,11,17
OD921223,B.1.1.189,29903,United Kingdom,2020-11-18,2020,11,18
OD921264,B.1.1.301,29903,United Kingdom,2020-11-18,2020,11,18
OD921279,B.1.177.84,29903,United Kingdom,2020-11-18,2020,11,18
OD921298,B.1.1.196,29903,United Kingdom,2020-11-18,2020,11,18
OD921306,B.1.36.24,29903,United Kingdom,2020-11-18,2020,11,18
OD921329,W.3,29903,United Kingdom,2020-11-17,2020,11,17
OD921340,B.1.1.355,29902,United Kingdom,2020-11-17,2020,11,17
OD921358,U.1,29903,United Kingdom,2020-12-30,2020,12,30
OD921427,B.1.1.240,29879,United Kingdom,2020-11-12,2020,11,12
OD921432,B.1.1.253,29903,United Kingdom,2020-12-30,2020,12,30
OD921434,B.1.221.1,29903,United Kingdom,2020-11-12,2020,11,12
OD921465,B.1.610,29903,United Kingdom,2020-11-12,2020,11,12
OD921534,B.1.532,29903,United Kingdom,2020-11-11,2020,11,11
OD922473,B.1.466.1,29893,United Kingdom,2020-12-30,2020,12,30
OD922610,B.1.177.52,29903,United Kingdom,2021-01-03,2021,1,3
OD923376,W.1,29903,United Kingdom,2020-12-25,2020,12,25
OD923807,B.1.258.11,29897,United Kingdom,2020-12-24,2020,12,24
OD925462,B.1.1.241,29903,United Kingdom,2020-11-23,2020,11,23
OD925727,B.1.1.234,29903,United Kingdom,2020-11-22,2020,11,22
OD925814,B.1.177.60,29903,United Kingdom,2020-11-23,2020,11,23
OD925831,B.1.549,29903,United Kingdom,2020-11-23,2020,11,23
OD925885,B.1.177.30,29903,United Kingdom,2020-11-17,2020,11,17
OD925906,B.1.1.193,29903,United Kingdom,2020-11-17,2020,11,17
OD925936,B.1.1.39,29903,United Kingdom,2020-11-14,2020,11,14
OD925951,D.5,29880,United Kingdom,2021-01-01,2021,1,1
OD925975,B.1.36.34,29903,United Kingdom,2020-11-14,2020,11,14
OD925976,B.1.480,29903,United Kingdom,2020-11-14,2020,11,14
OD926097,B.1.36.26,29903,United Kingdom,2020-11-14,2020,11,14
OD926113,B.1.177.33,29903,United Kingdom,2020-11-14,2020,11,14
OD927241,B.1.1.34,29889,United Kingdom,2020-12-14,2020,12,14
OD927369,AM.1,29903,United Kingdom,2021-01-02,2021,1,2
OD927383,B.1.469,29903,United Kingdom,2021-01-02,2021,1,2
OD927603,B.1.214.2,29880,United Kingdom,2021-01-02,2021,1,2
OD927699,B.1.36.28,29903,United Kingdom,2021-01-02,2021,1,2
OD927762,B.1.258.12,29897,United Kingdom,2021-01-01,2021,1,1
OD927883,B.1.258.22,29897,United Kingdom,2021-01-02,2021,1,2
OD928203,B.1.438.1,29903,United Kingdom,2021-01-02,2021,1,2
OD928217,B.1.36.22,29903,United Kingdom,2021-01-02,2021,1,2
OD928248,B.1.258.17,29896,United Kingdom,2021-01-02,2021,1,2
OD928331,B.1.367,29903,United Kingdom,2020-12-29,2020,12,29
OD928842,AA.5,29903,United Kingdom,2020-12-31,2020,12,31
OD928949,B.1.1.234,29903,United Kingdom,2020-10-01,2020,10,1
OD928955,V.1,29903,United Kingdom,2020-10-05,2020,10,5
OD929018,B.1.1.189,29903,United Kingdom,2020-10-19,2020,10,19
OD929067,C.35,29903,United Kingdom,2020-10-15,2020,10,15
OD929093,B.1.1.272,29903,United Kingdom,2021-01-07,2021,1,7
OD929246,B.1.1.51,29903,United Kingdom,2020-07-28,2020,7,28
OD929249,B.1.1.51,29903,United Kingdom,2020-08-02,2020,8,2
OD929250,B.1.1.74,29903,United Kingdom,2020-08-12,2020,8,12
OD929257,B.1.160,29903,United Kingdom,2020-08-12,2020,8,12
OD929260,B.1.1.39,29903,United Kingdom,2020-08-16,2020,8,16
OD929261,B.1.177.56,29903,United Kingdom,2020-08-21,2020,8,21
OD929265,B.1.1.269,29903,United Kingdom,2020-08-18,2020,8,18
OD929362,B.1.177.75,29903,United Kingdom,2021-01-08,2021,1,8
OD930097,B.1.1.307,29903,United Kingdom,2021-01-04,2021,1,4
OD930104,B.1.1.274,29903,United Kingdom,2021-01-05,2021,1,5
OD930204,B.1.1.218,29903,United Kingdom,2021-01-05,2021,1,5
OD930485,B.1.234,29903,United Kingdom,2021-01-03,2021,1,3
OD930531,B.1.462,29903,United Kingdom,2021-01-03,2021,1,3
OD930562,B.1.462,29896,United Kingdom,2020-12-31,2020,12,31
OD930901,B.1.177.11,29903,United Kingdom,2021-01-02,2021,1,2
OD931393,B.1.36.8,29903,United Kingdom,2021-01-03,2021,1,3
OD931613,Z.1,29903,United Kingdom,2021-01-03,2021,1,3
OD932056,B.1.177.59,29903,United Kingdom,2021-01-03,2021,1,3
OD932298,B.1.1.255,29903,United Kingdom,2021-01-04,2021,1,4
OD932459,B.1.429,29903,United Kingdom,2021-01-09,2021,1,9
OD932541,B.1.177.35,29903,United Kingdom,2021-01-04,2021,1,4
OD934002,B.1.523,29903,United Kingdom,2021-01-08,2021,1,8
OD934011,Y.1,29903,United Kingdom,2021-01-08,2021,1,8
OD934155,B.1.623,29868,United Kingdom,2021-01-08,2021,1,8
OD934699,B.1.1.222,29903,United Kingdom,2021-01-10,2021,1,10
OD934761,B.1.1.28,29903,United Kingdom,2021-01-11,2021,1,11
OD934898,B.1.1.349,29903,United Kingdom,2021-01-11,2021,1,11
OD935067,AP.1,29903,United Kingdom,2021-01-06,2021,1,6
OD935248,B.1.177.63,29903,United Kingdom,2021-01-05,2021,1,5
OD935581,B.1.1.351,29891,United Kingdom,2021-01-04,2021,1,4
